serial,constituency_number,township,ward_village
8,2,ိ,့ 16။ ဆတ်ရးကျရပ်  ိ  ကကွ ်(စစ် တွ မို)
8,2,ိ,့ 17။ မင်းဂ  ွ ်(စစ် တွ မို)
8,2,ိ,့ 18။ ကျက် တာြပင် ကျးရွာအပ်စ
8,2,ိ,19။ ခတင်ပိက်  ကျးရွာအပ်စ
8,2,ိ,20။ ကီတဲ ကျးရွာအပ်စ
8,2,ိ,21။ နာရီကန် ကျးရွာအပ်စ
8,2,ိ,22။  မာင်နြီ ပင် ကျးရွာအပ်စ
8,2,ိ,23။ သင်းပန်းတန်း ကျးရွာအပ်စ
8,2,ိ,24။  ဇာပူဂျာ ကျးရွာအပ်စ
8,2,ိ,25။ ဆးသမား ကျးရွာအပ်စ
8,2,ိ,26။ အာင်ဒင်  ကျးရွာအပ်စ
8,2,ိ,27။  ခါင်းဒက္ကာ ကျးရွာအပ်စ
8,2,ိ,28။ ဘ မ ကျးရွာ  အပ်စ
8,2,ိ,29။ ဥယျာဉ်သာ ကျးရွာအပ်စ။
10,2,ကျးရွာအပ်စ။,1။  ွ ်(စစ် တွ မို)
10,2,ကျးရွာအပ်စ။,့  2။  ် ပ်ကက  ဘာင်းဒွတရ  ွ ်  ြပည်နယ်လတ် တာ်  (စစ် တွ မို)
10,2,ကျးရွာအပ်စ။,့ 3။ ရွာ ကီး တာင်ရပ်ကက  ွ ်(စစ် တွ မို)
10,2,ကျးရွာအပ်စ။,့ 4။ ရွာ ကီး ြမာက်  ရပ်ကက  ွ ်(စစ် တွ မို)
10,2,ကျးရွာအပ်စ။,့ 6။  ွ ် (စစ် တွ မို)
10,2,ကျးရွာအပ်စ။,့ 5။ ကျာင်းတက်လမ်း ရပ်ကက  ွ (် စစ် တွ မို)
10,2,ကျးရွာအပ်စ။,့  7။  ကျာင်း ကီးလမ်းရပ်ကွက်  (စစ် တွ မို)
10,2,ကျးရွာအပ်စ။,့ 8။  ဘာလးကွငး် ရပ်ကက  ွ ်စ  ွ (် စစ် တွ မို)
10,2,ကျးရွာအပ်စ။,့ 9။ ရဲနယ  ွ ်(စစ် တွ မို)
10,2,ကျးရွာအပ်စ။,့ 10။ အ နာက်စြပရပ်ကက  ွ ်(စစ် တွ မို)
10,2,ကျးရွာအပ်စ။,့ 11။  ွ (် စစ် တွ မို)
10,2,ကျးရွာအပ်စ။,့ 12။ ကန်တန်းရပ်ကက  ွ ်(စစ် တွ မို)
10,2,ကျးရွာအပ်စ။,့ 13။  ွ ်(စစ် တွ မို)
10,2,ကျးရွာအပ်စ။,့ 14။ စက်ရစရပ်ကက  ွ ်(စစ် တွ မို)
10,2,ကျးရွာအပ်စ။,့ 15။  ွ ်(စစ် တွ မို)
10,2,ကျးရွာအပ်စ။,့  16။  ြမစ်နား ကျးရွာအပ်စ
10,2,ကျးရွာအပ်စ။,17။  ညို ရာင် ချာင်း ကျးရွာအပ်စ
10,2,ကျးရွာအပ်စ။,18။ ဝါဘိ ကျးရွာအပ်စ
10,2,ကျးရွာအပ်စ။,19။ တာက  ကျးရွာအပ်စ
10,2,ကျးရွာအပ်စ။,20။ သိနး် တန် ကျးရွာအပ်စ
10,2,ကျးရွာအပ်စ။,21။ ပါဒလိပ် ကျးရွာ  အပ်စ
10,2,ကျးရွာအပ်စ။,22။ အြမင်က  ့ န်း ကျးရွာ အပ်စ
10,2,ကျးရွာအပ်စ။,23။ ချီလင်  24။ င/ တာက်တက် ကျးရွာ အပ်စ
10,2,ကျးရွာအပ်စ။,25။ ကျားမ သာက် ကျးရွာအပ်စ
10,2,ကျးရွာအပ်စ။,26။ ရွာသစ် က ကျးရွာအပ်စ
10,2,ကျးရွာအပ်စ။,27။ သင်းဂနက် ကျးရွာအပ်စ
10,2,ကျးရွာအပ်စ။,28။
11,1,ွ ်,1။ အ နာက်ပင်  ိ းရပ်ကက  ိ းရပ်ကက  ြပည်နယ်လတ် တာ်  ( ပါက် တာ မို ့)
11,1,ွ ်,3။ အ ရှ ပိ့ င်းရပ်ကွက်( ပါက် တာ မို ့)
11,1,ွ ်,4။  ဟင်းခ ရာ် ကျးရွာအပ်စ
11,1,ွ ်,5။ ကလား ချာင်း ကျးရွာအပ်စ
11,1,ွ ်,6။  သင်းပန်း ချာင်း ကျးရွာအပ်စ
11,1,ွ ်,7။ ယင်ရက  ဲ န် ကျးရွာအပ်စ
11,1,ွ ်,8။  ဂန်းကျ ကျးရွာအပ်စ
11,1,ွ ်,9။ ငဝက်စယ  ွ ် ကျးရွာအပ်စ
11,1,ွ ်,10။ ဆည်သးတန်  ကျးရွာအပ်စ
11,1,ွ ်,11။ ကြမင့် ကျးရွာအပ်စ
11,1,ွ ်,12။ ချာင်းနွယ် ကျးရွာ  အပ်စ
11,1,ွ ်,13။ ငွဒင  ွ း် ဒွ ကျးရွာအပ်စ
11,1,ွ ်,14။ လက်ပြပား ကျးရွာအပ်စ
11,1,ွ ်,15။ ငခူ ချာင်း ကျးရွာအပ်စ
11,1,ွ ်,16။ သရက်ချို ကျးရွာအပ်စ
11,1,ွ ်,17။  မ နာ်သီရိ ကျးရွာအပ်စ
11,1,ွ ်,18။  သဲ ချာင်း ကျးရွာအပ်စ
11,1,ွ ်,19။  လက်မယာ ကျးရွာအပ်စ
11,1,ွ ်,20။ ငခူရှည် ကျးရွာအပ်စ
11,1,ွ ်,21။ ကိမ်  ခွ မာ် ကျးရွာအပ်စ
11,1,ွ ်,22။ နတ် တာင်ြပင် ကျးရွာအပ်စ
11,1,ွ ်,23။ ရွာ  ချာင်း ကီး ကျးရွာအပ်စ
11,1,ွ ်,24။ အဝက ကျးရွာအပ်စ
11,1,ွ ်,25။ င ပီက န်း  ကျးရွာအပ်စ
11,1,ွ ်,26။ သဝင် ချာင်း ကျးရွာအပ်စ
11,1,ွ ်,27။  တာင်ဖးူ  ကျးရွာအပ်စ
11,1,ွ ်,28။  တာင်ညို ကျးရွာအပ်စ
11,1,ွ ်,29။ စိင်းတတ်  ကျးရွာအပ်စ
11,1,ွ ်,30။ သာစည် ကျးရွာအပ်စ
11,1,ွ ်,31။ ပ  ား ကီး  ကျးရွာအပ်စ
11,1,ွ ်,32။ ပန် ခါင် ကျးရွာအပ်စ
11,1,ွ ်,33။  ချာင်း ဇာက်  ကျးရွာအပ်စ
11,1,ွ ်,34။ သစ်ပတ် ကျးရွာအပ်စ။
12,1,ိ ် ကျးရွာအပ်စ။,1။ ဘဝမ်း ချာင်းဝစရပ်ကွက(် ပါက် တာ မို ့)
12,1,ိ ် ကျးရွာအပ်စ။,2။ ဘဝမ်း ချာင်း  ြပည်နယ်လတ် တာ်  ဖျားစရပ်ကက  ွ ်( ပါက် တာ မို ့)
12,1,ိ ် ကျးရွာအပ်စ။,3။ နန်းတတ်က န်း ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,4။ ြဂင်း ဒွ ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,5။  တာင်ပတ် က ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,6။  ချာင်းသာ ကီး ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,7။ အလယ်က န်း ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,8။  ဆင်ပိက် ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,9။ ကဆိပ် ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,10။ ဇီးချို မာ်  ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,11။ ြမင်ဂ  ့ ါ ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,12။ ပိနန  အပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,13။ ကြပင်ရွာ ဟာင်း ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,14။ င ပီတက်  ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,15။  ကျာက် တာင် ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,16။ သရက်  ချာင်း  ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,17။ ဆင်တက် မာ် ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,18။  ဖတူး ကီး ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,19။ ကျာက်စ ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,20။ ဗျိုင်း  သစ် ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,21။ ြမာက်ြပင် ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,22။ ြဂင်း ချာင်း  ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,23။  ချာင်းဝ ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,24။ ပိုင်း တာင်  (ပ  ားကန်း မို )
12,1,ိ ် ကျးရွာအပ်စ။,့ 5။ သာစည် ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,6။ သဲြဖူ ချာင်း  ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,7။ လက်ဝဲစာတိက် ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,8။ နတ် တာင်  ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,9။ ကဦး ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,10။ ခ မွး ကိမ် ချာင်း  ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,11။ ထာင် လာင်းပွနး် ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,12။ ဖါင်ဆပ  ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,13။ မို ့ ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,14။ ဂဏန်း တာင် ကျးရွာ  အပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,15။ အထက်ြမတ်လှဲ ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,16။ ပက်ခွက်ဆိပ်  ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,17။ င/ ြပာက်ဆည် ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,18။ ကဲလမ်း ချာင်း  ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,19။ လက်ဝဲြမန် ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,20။ သဲတက် ကျးရွာ  အပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,21။ ကာဒီ ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,22။ ြပင်လ ားရှည် ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,ိ ် ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,24။ ြမင်းက တ္တ ာ ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,25။  23။ အာင်ဆပ  ခွဆ ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,26။ ကိမ် ချာင်း ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,27။ မဟင်း တာ  ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,28။ ယိးတရပ် ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,29။ ရှင် တာ်  (ဒိင်းနက်) ကျးရွာအပ်စ  30။  သဲ တာ် ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,31။  မင်းဇီ ချာင်း ကျးရွာ အပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,32။ ရင်း ချာင်း ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,33။  ညာင်ြခု ကျးရွာ အပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,34။ သူပန် ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,35။ ဆင်ထန  ကီး ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,36။ ဆားငကန် ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,37။ တာက်ဆ  ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,38။ ကခင်း ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,39။ ပန်းနီလာ ကျးရွာ  အပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,40။ ဘရား ကီး ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,41။ ြခ သ့ ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,42။ ြမက်  သာက်  ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,43။  အာင်ြဖူြပင် ကျးရွာ  ိ န်း ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,45။ ယိးငူ ကျးရွာအပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,46။  အပ်စ
12,1,ိ ် ကျးရွာအပ်စ။,44။ ပဲစန
14,2,ှ း်,ားက န်း မို ့နယ်  ြပည်နယ်လတ် တာ်  3။ ဩရမ ကျးရွာအပ်စ
14,2,ှ း်,4။ ဆင်သပ  ိ ္နဲ တာ  ကျးရွာအပ်စ
14,2,ှ း်,5။  သက်ကျိုင်း တာင် ကျးရွာအပ်စ
14,2,ှ း်,6။ ဥယျာဉ်သာ ကျးရွာအပ်စ
14,2,ှ း်,7။ ဒါပ္ပ ကျးရွာအပ်စ
14,2,ှ း်,8။ ပိုင်း တာင် ကျးရွာအပ်စ
14,2,ှ း်,9။ ပိးရှီြပင်  ကျးရွာအပ်စ
14,2,ှ း်,10။ ရဟတ် တာင် ကျးရွာအပ်စ
14,2,ှ း်,11။ ဂန် ့ဂါ ကီး  ကျးရွာအပ်စ
14,2,ှ း်,12။ ဂန် ့ဂါ ကျးရွာအပ်စ
14,2,ှ း်,13။ ကက်စင်တလင်း  ကျးရွာအပ်စ
14,2,ှ း်,14။  စတီြပင် ကျးရွာအပ်စ
14,2,ှ း်,15။  တာဖျား  က ချာင်း ကျးရွာအပ်စ
14,2,ှ း်,16။  ကျာက်ြပင်ဆိပ် ကျးရွာအပ်စ
14,2,ှ း်,17။ ကဘူး ကျးရွာအပ်စ
